iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct,3.35036496350365
1,3,3,0.95,0.01,104,1,2,meter,bag,meter,falu,meter,0.99931124629332,true,
1,3,3,0.95,0.01,105,2,1,shore,danger,shore,loqi,shore,0.993676477177952,true,
1,3,3,0.95,0.01,106,1,2,cheek,shore,cheek,nihatate,cheek,0.999999979171079,true,
1,3,3,0.95,0.01,107,2,1,vitamin,coast,vitamin,qapamoma,vitamin,0.992158683525259,true,
1,3,3,0.95,0.01,108,1,2,cheek,purse,cheek,nihatate,cheek,0.999999560692018,true,
1,3,3,0.95,0.01,109,2,1,coast,coast,cheek,loqi,coast,0.999999709693593,true,
1,3,3,0.95,0.01,110,1,2,cheek,coast,cheek,nihatate,cheek,0.999982322624061,true,
1,3,3,0.95,0.01,111,2,1,threat,threat,vitamin,loqi,threat,0.999981238314587,true,
1,3,3,0.95,0.01,112,1,2,vitamin,vitamin,cheek,qapamoma,vitamin,0.999999999483842,true,
1,3,3,0.95,0.01,113,2,1,purse,purse,meter,lipu,purse,0.999999997164898,true,
1,3,3,0.95,0.01,114,1,2,game,danger,game,qapamoma,game,0.999569154819434,true,
1,3,3,0.95,0.01,115,2,1,coast,coast,meter,falu,meter,0.005000471077209,false,
1,3,3,0.95,0.01,116,1,2,game,threat,game,qapamoma,game,0.990447513364851,true,
1,3,3,0.95,0.01,117,2,1,danger,danger,coast,fuwo,danger,0.391032621370217,true,
1,3,3,0.95,0.01,118,1,2,threat,threat,cheek,qapamoma,threat,0.999983063801996,true,
1,3,3,0.95,0.01,119,2,1,cheek,bag,cheek,nihatate,cheek,0.999866125565093,true,
1,3,3,0.95,0.01,120,1,2,shore,shore,vitamin,hene,shore,0.998611368638868,true,
2,3,3,0.95,0.01,0,1,2,threat,threat,coast,lipu,threat,0.68920360073691,true,
2,3,3,0.95,0.01,1,2,1,bag,bag,coast,hene,bag,0.506081409511436,true,
2,3,3,0.95,0.01,2,1,2,coast,coast,meter,hene,meter,0.388234633811312,false,
2,3,3,0.95,0.01,3,2,1,shore,shore,cheek,fuwo,shore,0.406319125203848,true,
2,3,3,0.95,0.01,4,1,2,purse,purse,cheek,hene,purse,0.520591071009271,true,
2,3,3,0.95,0.01,5,2,1,game,coast,game,loqi,game,0.348162066388035,true,
2,3,3,0.95,0.01,6,1,2,purse,purse,threat,hene,purse,0.998575888127661,true,
2,3,3,0.95,0.01,7,2,1,meter,shore,meter,qapamoma,meter,0.556201442891186,true,
2,3,3,0.95,0.01,8,1,2,danger,danger,cheek,lipu,danger,0.895050756952319,true,
2,3,3,0.95,0.01,9,2,1,threat,threat,game,lipu,threat,0.970000100579324,true,
2,3,3,0.95,0.01,10,1,2,coast,purse,coast,nihatate,coast,0.989435342157728,true,
2,3,3,0.95,0.01,11,2,1,vitamin,bag,vitamin,falu,bag,0.065145916376686,false,
2,3,3,0.95,0.01,12,1,2,bag,bag,danger,fuwo,danger,4.93390423597028E-05,false,
2,3,3,0.95,0.01,13,2,1,danger,danger,meter,lipu,danger,0.997663015947103,true,
2,3,3,0.95,0.01,14,1,2,vitamin,danger,vitamin,falu,vitamin,0.999732624169083,true,
2,3,3,0.95,0.01,15,2,1,meter,bag,meter,qapamoma,meter,0.943697245671759,true,
2,3,3,0.95,0.01,16,1,2,cheek,threat,cheek,loqi,cheek,0.861249011213046,true,
2,3,3,0.95,0.01,17,2,1,purse,purse,vitamin,hene,purse,0.999999999087572,true,
2,3,3,0.95,0.01,18,1,2,shore,shore,vitamin,qapamoma,shore,0.935866380394586,true,
2,3,3,0.95,0.01,19,2,1,meter,meter,vitamin,qapamoma,meter,0.999999979037285,true,
2,3,3,0.95,0.01,20,1,2,game,meter,game,falu,game,0.993570556171017,true,
2,3,3,0.95,0.01,21,2,1,shore,shore,coast,fuwo,shore,0.985652831841042,true,
2,3,3,0.95,0.01,22,1,2,purse,purse,meter,hene,purse,0.999999998114722,true,
2,3,3,0.95,0.01,23,2,1,game,game,vitamin,falu,vitamin,0.007195893884066,false,
2,3,3,0.95,0.01,24,1,2,threat,threat,meter,lipu,threat,0.999999964371017,true,
2,3,3,0.95,0.01,25,2,1,threat,threat,shore,lipu,threat,0.999966610040982,true,
2,3,3,0.95,0.01,26,1,2,game,purse,game,falu,game,0.999998978098292,true,
2,3,3,0.95,0.01,27,2,1,danger,danger,shore,lipu,danger,0.998362404026801,true,
2,3,3,0.95,0.01,28,1,2,danger,purse,danger,lipu,danger,0.999999918763759,true,
2,3,3,0.95,0.01,29,2,1,cheek,coast,cheek,loqi,cheek,0.999481499106355,true,
2,3,3,0.95,0.01,30,1,2,coast,danger,coast,nihatate,coast,0.999988734023159,true,
2,3,3,0.95,0.01,31,2,1,vitamin,coast,vitamin,falu,vitamin,0.999999515200094,true,
2,3,3,0.95,0.01,32,1,2,vitamin,threat,vitamin,falu,vitamin,0.999888437829,true,
2,3,3,0.95,0.01,33,2,1,bag,bag,cheek,qapamoma,bag,0.999997649987974,true,
2,3,3,0.95,0.01,34,1,2,danger,danger,game,lipu,danger,0.984854033169852,true,
